DATE,TIME,TEMP,DEWPOINT,RH,PRESSURE,EVENT
1995-02-15,50400.0,5.0,4.0,93.0,767.1,SCDW02950213
1995-02-15,54000.0,5.0,4.0,96.0,766.3,SCDW02950213
1995-02-15,57600.0,6.0,4.0,93.0,766.1,SCDW02950213
1995-02-15,61200.0,6.0,5.0,96.0,765.8,SCDW02950213
1995-02-15,64800.0,6.0,5.0,96.0,766.3,SCDW02950213
1995-02-15,68400.0,6.0,5.0,96.0,765.6,SCDW02950213
1995-02-15,72000.0,6.0,5.0,96.0,765.6,SCDW02950213
1995-02-15,75600.0,6.0,5.0,96.0,765.3,SCDW02950213
1995-02-16,0.0,6.0,6.0,96.0,764.8,SCDW02950213
1995-02-16,3600.0,6.0,6.0,96.0,764.8,SCDW02950213
1995-02-16,7200.0,6.0,6.0,96.0,764.8,SCDW02950213
1995-02-16,10800.0,7.0,6.0,96.0,764.0,SCDW02950213
1995-02-16,14400.0,7.0,6.0,96.0,763.3,SCDW02950213
1995-02-16,18000.0,8.0,7.0,96.0,764.0,SCDW02950213
1995-02-16,21600.0,8.0,-18.0,100.0,763.8,SCDW02950213
1995-02-16,25200.0,8.0,-18.0,100.0,763.3,SCDW02950213
1995-02-16,28800.0,9.0,8.0,96.0,763.5,SCDW02950213
1995-02-16,32400.0,9.0,9.0,96.0,763.5,SCDW02950213
1995-02-16,36000.0,11.0,-18.0,100.0,763.5,SCDW02950213
1995-02-16,39600.0,13.0,12.0,93.0,763.8,SCDW02950213
1995-02-16,43200.0,19.0,17.0,90.0,763.5,SCDW02950213
1995-02-16,46800.0,20.0,17.0,84.0,762.8,SCDW02950213
1995-02-16,50400.0,21.0,18.0,81.0,762.5,SCDW02950213
1995-02-16,61200.0,24.0,18.0,69.0,762.0,SCDW02950213
1995-02-16,68400.0,21.0,18.0,87.0,763.0,SCDW02950213
1995-02-16,72000.0,21.0,17.0,81.0,763.8,SCDW02950213
1995-02-16,75600.0,18.0,16.0,87.0,764.8,SCDW02950213
1995-02-16,79200.0,17.0,16.0,97.0,764.5,SCDW02950213
1995-02-16,82800.0,16.0,16.0,97.0,764.0,SCDW02950213
1998-01-05,24960.000000000004,-3.0,-3.0,100.0,721.9,SDBW01980105
1998-01-05,28560.0,-3.0,-3.0,100.0,721.9,SDBW01980105
1998-01-05,32160.0,-3.0,-3.0,100.0,722.1,SDBW01980105
1998-01-05,35760.0,-2.0,-2.0,100.0,722.4,SDBW01980105
1998-01-05,39360.0,-2.0,-2.0,100.0,722.4,SDBW01980105
1998-01-05,42960.0,-2.0,-2.0,96.0,721.6,SDBW01980105
1998-01-05,46560.0,-2.0,-3.0,92.0,720.9,SDBW01980105
1998-01-05,50160.00000000001,-1.0,-3.0,88.0,720.6,SDBW01980105
1998-01-05,53760.0,-1.0,-3.0,85.0,720.9,SDBW01980105
1998-01-05,57360.0,-1.0,-3.0,88.0,720.9,SDBW01980105
1998-01-05,60960.00000000001,-2.0,-3.0,92.0,721.4,SDBW01980105
1998-01-05,64560.0,-2.0,-3.0,92.0,721.9,SDBW01980105
1998-01-05,68160.0,-2.0,-3.0,96.0,721.9,SDBW01980105
1998-01-05,71760.0,-2.0,-3.0,96.0,722.1,SDBW01980105
1998-01-05,75360.0,-2.0,-2.0,96.0,722.4,SDBW01980105
1998-01-05,78960.0,-2.0,-2.0,96.0,722.6,SDBW01980105
1998-01-05,82560.0,-2.0,-2.0,96.0,723.1,SDBW01980105
1998-01-05,86160.0,-2.0,-2.0,100.0,723.1,SDBW01980105
1998-01-06,3360.0,-2.0,-2.0,100.0,723.4,SDBW01980105
1998-01-06,6960.0,-2.0,-2.0,100.0,723.4,SDBW01980105
1998-01-06,10560.0,-2.0,-2.0,100.0,723.6,SDBW01980105
1998-01-06,14160.0,-2.0,-2.0,96.0,723.6,SDBW01980105
1998-01-06,17760.0,-2.0,-2.0,96.0,723.9,SDBW01980105
1998-01-06,21360.0,-2.0,-2.0,96.0,724.7,SDBW01980105
1998-01-06,24960.000000000004,-3.0,-4.0,92.0,725.9,SDBW01980105
1998-01-06,28560.0,-3.0,-4.0,96.0,725.9,SDBW01980105
1998-01-06,32160.0,-3.0,-4.0,92.0,726.2,SDBW01980105
1998-01-06,35760.0,-4.0,-5.0,92.0,726.9,SDBW01980105
1998-01-06,39360.0,-4.0,-5.0,92.0,727.5,SDBW01980105
1998-01-06,42960.0,-4.0,-6.0,88.0,726.9,SDBW01980105
1998-01-06,46560.0,-4.0,-6.0,85.0,726.7,SDBW01980105
1998-01-06,50160.00000000001,-4.0,-6.0,88.0,726.7,SDBW01980105
1998-01-06,53760.0,-4.0,-6.0,88.0,726.9,SDBW01980105
1998-01-06,57360.0,-4.0,-6.0,88.0,726.9,SDBW01980105
1998-01-06,60960.00000000001,-4.0,-6.0,88.0,727.5,SDBW01980105
1998-01-06,64560.0,-4.0,-6.0,88.0,728.0,SDBW01980105
1998-01-06,68160.0,-4.0,-6.0,88.0,728.5,SDBW01980105
1998-01-06,71760.0,-4.0,-7.0,84.0,728.2,SDBW01980105
1998-01-06,75360.0,-5.0,-7.0,88.0,728.2,SDBW01980105
1998-01-06,78960.0,-5.0,-7.0,85.0,728.5,SDBW01980105
1998-01-06,82560.0,-5.0,-7.0,88.0,728.2,SDBW01980105
1998-01-06,86160.0,-5.0,-7.0,88.0,728.0,SDBW01980105
1998-01-07,3360.0,-5.0,-7.0,88.0,728.5,SDBW01980105
1998-01-07,6960.0,-6.0,-7.0,89.0,728.5,SDBW01980105
1998-01-07,10560.0,-6.0,-7.0,92.0,728.7,SDBW01980105
1998-01-07,14160.0,-6.0,-7.0,92.0,728.5,SDBW01980105
1998-01-07,17760.0,-6.0,-7.0,92.0,728.2,SDBW01980105
1998-01-07,21360.0,-7.0,-7.0,96.0,728.0,SDBW01980105
1998-01-07,24960.000000000004,-7.0,-8.0,96.0,727.5,SDBW01980105
1998-01-07,28560.0,-7.0,-7.0,96.0,728.0,SDBW01980105
1998-01-07,32160.0,-7.0,-8.0,92.0,728.0,SDBW01980105
1998-01-07,35760.0,-7.0,-7.0,96.0,728.2,SDBW01980105
1998-01-07,39360.0,-6.0,-7.0,96.0,728.2,SDBW01980105
1998-01-07,42960.0,-5.0,-7.0,88.0,727.5,SDBW01980105
1998-01-07,46560.0,-5.0,-6.0,92.0,726.4,SDBW01980105
1998-01-07,50160.00000000001,-4.0,-6.0,88.0,726.2,SDBW01980105
1998-01-07,53760.0,-4.0,-5.0,92.0,725.9,SDBW01980105
1998-01-07,57360.0,-4.0,-5.0,96.0,725.4,SDBW01980105
1998-01-07,60960.00000000001,-4.0,-4.0,100.0,724.9,SDBW01980105
1998-01-07,64560.0,-4.0,-4.0,96.0,725.2,SDBW01980105
1998-01-07,68160.0,-4.0,-4.0,96.0,724.9,SDBW01980105
1998-01-07,71760.0,-4.0,-4.0,96.0,724.2,SDBW01980105
1998-01-07,75360.0,-4.0,-4.0,96.0,724.2,SDBW01980105
1998-01-07,78960.0,-4.0,-5.0,96.0,724.2,SDBW01980105
1998-01-07,82560.0,-5.0,-5.0,100.0,723.6,SDBW01980105
1998-01-07,86160.0,-6.0,-6.0,96.0,723.1,SDBW01980105
1998-01-08,3360.0,-6.0,-6.0,100.0,722.9,SDBW01980105
1998-01-08,6960.0,-6.0,-6.0,100.0,722.4,SDBW01980105
1998-01-08,10560.0,-6.0,-7.0,96.0,722.1,SDBW01980105
1998-01-08,14160.0,-7.0,-7.0,96.0,721.6,SDBW01980105
1998-01-08,17760.0,-6.0,-6.0,100.0,721.4,SDBW01980105
1998-01-08,21360.0,-6.0,-6.0,96.0,720.9,SDBW01980105
1998-01-08,24960.000000000004,-6.0,-7.0,96.0,720.9,SDBW01980105
1998-01-08,28560.0,-6.0,-7.0,96.0,721.1,SDBW01980105
1998-01-08,32160.0,-6.0,-6.0,96.0,720.9,SDBW01980105
1998-01-08,35760.0,-6.0,-6.0,96.0,720.9,SDBW01980105
1998-01-08,39360.0,-4.0,-5.0,96.0,720.6,SDBW01980105
1998-01-08,42960.0,-4.0,-5.0,96.0,719.6,SDBW01980105
1998-01-08,46560.0,-4.0,-4.0,96.0,718.6,SDBW01980105
1998-01-08,50160.00000000001,-4.0,-4.0,96.0,717.6,SDBW01980105
1998-01-08,53760.0,-3.0,-4.0,92.0,717.6,SDBW01980105
1998-01-08,57360.0,-3.0,-4.0,92.0,717.3,SDBW01980105
1998-01-08,60960.00000000001,-3.0,-4.0,92.0,717.3,SDBW01980105
1998-01-08,64560.0,-4.0,-4.0,96.0,717.0,SDBW01980105
1998-01-08,68160.0,-4.0,-4.0,96.0,718.1,SDBW01980105
1998-01-19,24960.000000000004,-8.0,-10.0,88.0,726.2,SDBW02980119
1998-01-19,28560.0,-8.0,-10.0,88.0,726.2,SDBW02980119
1998-01-19,32160.0,-8.0,-10.0,84.0,726.4,SDBW02980119
1998-01-19,35760.0,-8.0,-10.0,84.0,726.2,SDBW02980119
1998-01-19,39360.0,-7.0,-10.0,81.0,726.2,SDBW02980119
1998-01-19,42960.0,-7.0,-10.0,81.0,725.7,SDBW02980119
1998-01-19,46560.0,-7.0,-9.0,81.0,725.2,SDBW02980119
1998-01-19,50160.00000000001,-6.0,-9.0,78.0,724.2,SDBW02980119
1998-01-19,53760.0,-6.0,-9.0,78.0,723.9,SDBW02980119
1998-01-19,57360.0,-6.0,-9.0,78.0,723.6,SDBW02980119
1998-01-19,60960.00000000001,-6.0,-8.0,82.0,723.4,SDBW02980119
1998-01-19,64560.0,-6.0,-8.0,82.0,723.1,SDBW02980119
1998-01-19,68160.0,-6.0,-8.0,85.0,723.1,SDBW02980119
1998-01-19,71760.0,-6.0,-8.0,85.0,723.1,SDBW02980119
1998-01-19,75360.0,-6.0,-9.0,81.0,723.1,SDBW02980119
1998-01-19,78960.0,-6.0,-9.0,81.0,722.9,SDBW02980119
1998-01-19,82560.0,-7.0,-9.0,81.0,722.6,SDBW02980119
1998-01-19,86160.0,-7.0,-9.0,85.0,722.6,SDBW02980119
1998-01-20,3360.0,-7.0,-9.0,81.0,722.4,SDBW02980119
1998-01-20,6960.0,-7.0,-9.0,85.0,721.9,SDBW02980119
1998-01-20,10560.0,-7.0,-10.0,81.0,721.9,SDBW02980119
1998-01-20,14160.0,-7.0,-10.0,81.0,721.4,SDBW02980119
1998-01-20,17760.0,-8.0,-10.0,84.0,721.1,SDBW02980119
1998-01-20,21360.0,-8.0,-10.0,84.0,721.4,SDBW02980119
1998-01-20,24960.000000000004,-8.0,-11.0,84.0,721.1,SDBW02980119
1998-01-20,28560.0,-8.0,-11.0,84.0,721.1,SDBW02980119
1998-01-20,32160.0,-8.0,-11.0,81.0,721.4,SDBW02980119
1998-01-20,35760.0,-8.0,-9.0,88.0,721.6,SDBW02980119
1998-01-20,39360.0,-7.0,-9.0,88.0,721.4,SDBW02980119
1998-01-20,42960.0,-7.0,-8.0,89.0,720.6,SDBW02980119
1998-01-20,46560.0,-6.0,-7.0,92.0,720.3,SDBW02980119
1998-01-20,50160.00000000001,-6.0,-7.0,92.0,720.1,SDBW02980119
1998-01-20,53760.0,-6.0,-7.0,89.0,720.1,SDBW02980119
1998-01-20,57360.0,-6.0,-7.0,92.0,720.6,SDBW02980119
1998-01-20,60960.00000000001,-6.0,-7.0,92.0,720.9,SDBW02980119
1998-01-20,64560.0,-6.0,-7.0,92.0,721.4,SDBW02980119
1998-01-20,68160.0,-6.0,-8.0,88.0,721.9,SDBW02980119
1998-01-20,71760.0,-7.0,-8.0,92.0,722.1,SDBW02980119
1998-01-20,75360.0,-7.0,-9.0,88.0,722.4,SDBW02980119
1998-01-20,78960.0,-7.0,-8.0,92.0,722.4,SDBW02980119
1998-01-20,82560.0,-7.0,-9.0,88.0,722.6,SDBW02980119
1998-01-20,86160.0,-7.0,-8.0,92.0,723.1,SDBW02980119
1998-01-21,3360.0,-8.0,-8.0,96.0,723.1,SDBW02980119
1998-01-21,6960.0,-8.0,-9.0,96.0,723.1,SDBW02980119
1998-01-21,10560.0,-8.0,-9.0,92.0,723.6,SDBW02980119
1998-01-21,14160.0,-8.0,-10.0,88.0,723.9,SDBW02980119
1998-01-21,17760.0,-8.0,-10.0,88.0,724.2,SDBW02980119
1998-01-21,21360.0,-8.0,-10.0,88.0,724.7,SDBW02980119
1998-01-21,24960.000000000004,-8.0,-10.0,88.0,724.9,SDBW02980119
1998-01-21,28560.0,-8.0,-10.0,88.0,725.2,SDBW02980119
1998-01-21,32160.0,-8.0,-10.0,88.0,725.4,SDBW02980119
1998-01-21,35760.0,-8.0,-9.0,88.0,725.7,SDBW02980119
1998-01-21,39360.0,-7.0,-9.0,85.0,726.2,SDBW02980119
1998-01-21,42960.0,-7.0,-9.0,85.0,726.2,SDBW02980119
1998-01-21,46560.0,-7.0,-8.0,89.0,726.2,SDBW02980119
1998-01-21,50160.00000000001,-7.0,-8.0,89.0,725.7,SDBW02980119
1998-01-21,53760.0,-6.0,-8.0,85.0,725.9,SDBW02980119
1998-01-21,57360.0,-6.0,-8.0,85.0,726.2,SDBW02980119
1998-01-21,60960.00000000001,-7.0,-8.0,89.0,726.4,SDBW02980119
1998-01-21,64560.0,-7.0,-8.0,92.0,726.9,SDBW02980119
1998-01-21,68160.0,-7.0,-8.0,92.0,727.2,SDBW02980119
1998-01-21,71760.0,-7.0,-8.0,92.0,727.2,SDBW02980119
1998-01-21,75360.0,-7.0,-8.0,89.0,727.2,SDBW02980119
1998-01-21,78960.0,-7.0,-8.0,92.0,726.9,SDBW02980119
1998-01-21,82560.0,-7.0,-8.0,92.0,726.9,SDBW02980119
1998-01-21,86160.0,-7.0,-8.0,92.0,727.2,SDBW02980119
1998-01-22,3360.0,-7.0,-8.0,92.0,726.7,SDBW02980119
1998-01-22,6960.0,-6.0,-7.0,92.0,726.9,SDBW02980119
1998-01-22,10560.0,-7.0,-7.0,96.0,726.7,SDBW02980119
1998-01-22,14160.0,-6.0,-7.0,92.0,726.7,SDBW02980119
1998-01-22,17760.0,-6.0,-7.0,89.0,726.4,SDBW02980119
1998-01-22,21360.0,-6.0,-7.0,92.0,726.4,SDBW02980119
1998-01-22,24960.000000000004,-6.0,-7.0,89.0,726.4,SDBW02980119
1998-01-22,28560.0,-6.0,-7.0,92.0,726.4,SDBW02980119
1998-01-22,32160.0,-6.0,-7.0,92.0,726.2,SDBW02980119
1998-01-22,35760.0,-6.0,-7.0,92.0,725.7,SDBW02980119
1998-01-22,39360.0,-6.0,-7.0,92.0,725.4,SDBW02980119
1998-01-22,42960.0,-4.0,-7.0,81.0,724.9,SDBW02980119
1998-01-22,46560.0,-4.0,-7.0,84.0,724.2,SDBW02980119
1998-01-22,50160.00000000001,-4.0,-7.0,84.0,723.6,SDBW02980119
1998-01-22,53760.0,-5.0,-7.0,85.0,723.1,SDBW02980119
1998-01-22,57360.0,-6.0,-8.0,88.0,723.1,SDBW02980119
1998-01-22,60960.00000000001,-7.0,-8.0,92.0,723.1,SDBW02980119
1998-01-22,64560.0,-7.0,-8.0,92.0,723.1,SDBW02980119
1998-01-22,68160.0,-11.0,-12.0,92.0,723.1,SDBW02980119
1998-01-12,24960.000000000004,-18.0,-21.0,79.0,726.2,SDBW04980112
1998-01-12,28560.0,-19.0,-22.0,79.0,726.7,SDBW04980112
1998-01-12,32160.0,-19.0,-22.0,79.0,727.5,SDBW04980112
1998-01-12,35760.0,-19.0,-22.0,79.0,728.0,SDBW04980112
1998-01-12,39360.0,-18.0,-23.0,65.0,728.5,SDBW04980112
1998-01-12,42960.0,-18.0,-24.0,62.0,728.7,SDBW04980112
1998-01-12,46560.0,-18.0,-24.0,62.0,728.0,SDBW04980112
1998-01-12,50160.00000000001,-19.0,-23.0,68.0,728.0,SDBW04980112
1998-01-12,53760.0,-19.0,-25.0,59.0,728.0,SDBW04980112
1998-01-12,57360.0,-19.0,-26.0,58.0,728.5,SDBW04980112
1998-01-12,60960.00000000001,-21.0,-27.0,61.0,728.5,SDBW04980112
1998-01-12,64560.0,-22.0,-27.0,64.0,728.7,SDBW04980112
1998-01-12,68160.0,-23.0,-27.0,70.0,728.7,SDBW04980112
1998-01-12,71760.0,-23.0,-28.0,67.0,729.0,SDBW04980112
1998-01-12,75360.0,-25.0,-29.0,70.0,729.2,SDBW04980112
1998-01-12,78960.0,-26.0,-29.0,74.0,729.5,SDBW04980112
1998-01-12,82560.0,-24.0,-28.0,74.0,729.7,SDBW04980112
1998-01-12,86160.0,-26.0,-29.0,77.0,730.0,SDBW04980112
1998-01-13,3360.0,-28.0,-31.0,81.0,730.0,SDBW04980112
1998-01-13,6960.0,-27.0,-29.0,78.0,730.3,SDBW04980112
1998-01-13,10560.0,-26.0,-28.0,78.0,731.0,SDBW04980112
1998-01-13,14160.0,-26.0,-29.0,74.0,731.3,SDBW04980112
1998-01-13,17760.0,-27.0,-30.0,77.0,730.5,SDBW04980112
1998-01-13,21360.0,-27.0,-29.0,82.0,730.5,SDBW04980112
1998-01-13,24960.000000000004,-28.0,-31.0,73.0,730.5,SDBW04980112
1998-01-13,28560.0,-27.0,-30.0,77.0,730.8,SDBW04980112
1998-01-13,32160.0,-25.0,-28.0,78.0,731.0,SDBW04980112
1998-01-13,35760.0,-23.0,-26.0,75.0,731.5,SDBW04980112
1998-01-13,39360.0,-19.0,-23.0,68.0,731.3,SDBW04980112
1998-01-13,42960.0,-18.0,-23.0,62.0,731.3,SDBW04980112
1998-01-13,46560.0,-16.0,-22.0,60.0,730.0,SDBW04980112
1998-01-13,50160.00000000001,-16.0,-21.0,66.0,729.7,SDBW04980112
1998-01-13,53760.0,-16.0,-21.0,66.0,729.2,SDBW04980112
1998-01-13,57360.0,-14.0,-20.0,63.0,729.2,SDBW04980112
1998-01-13,60960.00000000001,-14.0,-19.0,63.0,728.5,SDBW04980112
1998-01-13,64560.0,-14.0,-18.0,70.0,728.2,SDBW04980112
1998-01-13,68160.0,-13.0,-18.0,66.0,728.2,SDBW04980112
1998-01-13,71760.0,-13.0,-17.0,73.0,728.0,SDBW04980112
1998-01-13,75360.0,-13.0,-17.0,73.0,728.0,SDBW04980112
1998-01-13,78960.0,-12.0,-16.0,73.0,727.7,SDBW04980112
1998-01-13,82560.0,-12.0,-16.0,76.0,727.5,SDBW04980112
1998-01-13,86160.0,-12.0,-16.0,73.0,727.2,SDBW04980112
1998-01-14,3360.0,-12.0,-16.0,73.0,726.4,SDBW04980112
1998-01-14,6960.0,-12.0,-16.0,73.0,725.9,SDBW04980112
1998-01-14,10560.0,-12.0,-15.0,77.0,725.9,SDBW04980112
1998-01-14,14160.0,-12.0,-14.0,84.0,725.7,SDBW04980112
1998-01-14,17760.0,-12.0,-14.0,84.0,725.2,SDBW04980112
1998-01-14,21360.0,-12.0,-13.0,88.0,724.7,SDBW04980112
1998-01-14,24960.000000000004,-12.0,-13.0,88.0,724.7,SDBW04980112
1998-01-14,28560.0,-12.0,-14.0,87.0,724.9,SDBW04980112
1998-01-14,32160.0,-12.0,-13.0,88.0,724.9,SDBW04980112
1998-01-14,35760.0,-11.0,-13.0,84.0,724.9,SDBW04980112
1998-01-14,39360.0,-10.0,-13.0,80.0,724.7,SDBW04980112
1998-01-14,42960.0,-9.0,-12.0,80.0,724.4,SDBW04980112
1998-01-14,46560.0,-9.0,-12.0,80.0,724.2,SDBW04980112
1998-01-14,50160.00000000001,-8.0,-12.0,74.0,723.6,SDBW04980112
1998-01-14,53760.0,-7.0,-11.0,74.0,723.9,SDBW04980112
1998-01-14,57360.0,-8.0,-12.0,77.0,723.9,SDBW04980112
1998-01-14,60960.00000000001,-9.0,-12.0,80.0,724.4,SDBW04980112
1998-01-14,64560.0,-9.0,-11.0,84.0,724.9,SDBW04980112
1998-01-14,68160.0,-9.0,-11.0,84.0,725.2,SDBW04980112
1998-01-14,71760.0,-9.0,-11.0,84.0,724.9,SDBW04980112
1998-01-14,75360.0,-9.0,-11.0,88.0,724.9,SDBW04980112
1998-01-14,78960.0,-9.0,-12.0,80.0,724.9,SDBW04980112
1998-01-14,82560.0,-9.0,-12.0,84.0,724.4,SDBW04980112
1998-01-14,86160.0,-9.0,-12.0,84.0,723.9,SDBW04980112
1998-01-15,3360.0,-10.0,-12.0,88.0,723.6,SDBW04980112
1998-01-15,6960.0,-9.0,-12.0,84.0,724.4,SDBW04980112
1998-01-15,10560.0,-9.0,-12.0,84.0,724.2,SDBW04980112
1998-01-15,14160.0,-9.0,-12.0,84.0,723.1,SDBW04980112
1998-01-15,17760.0,-9.0,-11.0,88.0,722.9,SDBW04980112
1998-01-15,21360.0,-9.0,-11.0,88.0,722.4,SDBW04980112
1998-01-15,24960.000000000004,-9.0,-11.0,91.0,722.1,SDBW04980112
1998-01-15,28560.0,-9.0,-10.0,95.0,721.9,SDBW04980112
1998-01-15,32160.0,-9.0,-10.0,95.0,721.9,SDBW04980112
1998-01-15,35760.0,-9.0,-10.0,92.0,721.4,SDBW04980112
1998-01-15,39360.0,-8.0,-9.0,88.0,721.1,SDBW04980112
1998-01-15,42960.0,-7.0,-9.0,88.0,719.8,SDBW04980112
1998-01-15,46560.0,-7.0,-8.0,92.0,718.8,SDBW04980112
1998-01-15,50160.00000000001,-6.0,-7.0,92.0,717.8,SDBW04980112
1998-01-15,53760.0,-6.0,-7.0,92.0,717.6,SDBW04980112
1998-01-15,57360.0,-5.0,-6.0,92.0,717.3,SDBW04980112
1998-01-15,60960.00000000001,-4.0,-6.0,88.0,717.0,SDBW04980112
1998-01-15,64560.0,-4.0,-6.0,91.0,717.0,SDBW04980112
1998-01-15,68160.0,-4.0,-6.0,88.0,717.0,SDBW04980112
1996-07-16,24780.0,20.0,19.0,93.0,766.3,TNDS05960715
1996-07-16,28380.0,21.0,19.0,87.0,766.8,TNDS05960715
1996-07-16,31979.999999999996,22.0,21.0,93.0,767.3,TNDS05960715
1996-07-16,39180.0,26.0,22.0,79.0,767.6,TNDS05960715
1996-07-16,42780.0,27.0,22.0,74.0,767.6,TNDS05960715
1996-07-16,46380.0,29.0,20.0,57.0,767.3,TNDS05960715
1996-07-16,49979.99999999999,30.0,19.0,51.0,767.1,TNDS05960715
1996-07-16,53580.0,31.0,18.0,46.0,766.6,TNDS05960715
1996-07-16,57180.0,31.0,18.0,46.0,765.8,TNDS05960715
1996-07-16,60779.99999999999,32.0,18.0,44.0,765.6,TNDS05960715
1996-07-16,64380.0,31.0,18.0,45.0,765.3,TNDS05960715
1996-07-16,67980.0,31.0,19.0,50.0,765.6,TNDS05960715
1996-07-16,71580.0,29.0,20.0,57.0,765.8,TNDS05960715
1996-07-16,75180.0,27.0,22.0,74.0,766.1,TNDS05960715
1996-07-16,78780.0,26.0,21.0,74.0,766.6,TNDS05960715
1996-07-16,82380.0,26.0,21.0,77.0,766.8,TNDS05960715
1996-07-16,85980.0,25.0,21.0,79.0,766.6,TNDS05960715
1996-07-17,3180.0,23.0,21.0,90.0,766.8,TNDS05960715
1996-07-17,6780.0,23.0,21.0,87.0,766.8,TNDS05960715
1996-07-17,10380.0,23.0,21.0,90.0,766.8,TNDS05960715
1996-07-17,13980.0,23.0,21.0,90.0,766.8,TNDS05960715
1996-07-17,17579.999999999996,23.0,21.0,90.0,767.1,TNDS05960715
1996-07-17,21180.0,22.0,21.0,93.0,767.3,TNDS05960715
1996-07-17,24780.0,22.0,20.0,90.0,767.8,TNDS05960715
1996-07-17,28380.0,23.0,21.0,90.0,768.4,TNDS05960715
1996-07-17,31979.999999999996,23.0,21.0,87.0,768.9,TNDS05960715
1996-07-17,35580.0,25.0,21.0,79.0,769.1,TNDS05960715
1996-07-17,39180.0,26.0,21.0,74.0,769.1,TNDS05960715
1996-07-17,42780.0,29.0,21.0,61.0,768.6,TNDS05960715
1996-07-17,46380.0,29.0,22.0,65.0,768.4,TNDS05960715
1996-07-17,53580.0,31.0,22.0,61.0,767.6,TNDS05960715
1996-07-17,57180.0,32.0,21.0,54.0,767.1,TNDS05960715
1996-07-17,60779.99999999999,32.0,21.0,54.0,766.6,TNDS05960715
1996-07-17,64380.0,32.0,21.0,52.0,766.3,TNDS05960715
1996-07-17,67980.0,32.0,21.0,54.0,766.1,TNDS05960715
1996-07-17,71580.0,31.0,22.0,61.0,766.6,TNDS05960715
1996-07-17,75180.0,29.0,22.0,65.0,766.8,TNDS05960715
1996-07-17,78780.0,28.0,22.0,72.0,766.8,TNDS05960715
1996-07-17,82380.0,28.0,22.0,72.0,767.1,TNDS05960715
1996-07-17,85980.0,27.0,23.0,79.0,767.6,TNDS05960715
1996-07-18,3180.0,24.0,19.0,71.0,767.6,TNDS05960715
1996-07-18,6780.0,23.0,20.0,84.0,767.1,TNDS05960715
1996-07-18,10380.0,22.0,19.0,82.0,766.8,TNDS05960715
1996-07-18,13980.0,23.0,20.0,84.0,766.6,TNDS05960715
1996-07-18,17579.999999999996,23.0,21.0,90.0,766.8,TNDS05960715
1996-07-18,21180.0,23.0,20.0,84.0,767.1,TNDS05960715
1996-07-18,24780.0,23.0,21.0,90.0,767.6,TNDS05960715
1996-07-18,28380.0,23.0,21.0,87.0,767.8,TNDS05960715
1996-07-18,31979.999999999996,24.0,21.0,85.0,768.1,TNDS05960715
1996-07-18,35580.0,27.0,21.0,72.0,768.1,TNDS05960715
1996-07-18,39180.0,28.0,21.0,65.0,768.1,TNDS05960715
1996-07-18,42780.0,28.0,21.0,65.0,768.1,TNDS05960715
1996-07-18,46380.0,29.0,21.0,63.0,767.6,TNDS05960715
1996-07-18,49979.99999999999,31.0,22.0,59.0,767.1,TNDS05960715
1996-07-18,53580.0,32.0,21.0,52.0,766.3,TNDS05960715
1996-07-18,57180.0,32.0,21.0,52.0,765.8,TNDS05960715
1996-07-18,60779.99999999999,32.0,21.0,54.0,765.6,TNDS05960715
1996-07-18,64380.0,31.0,22.0,59.0,765.3,TNDS05960715
1996-07-18,67980.0,31.0,21.0,55.0,765.0,TNDS05960715
1996-07-23,24780.0,22.0,21.0,93.0,760.2,TNDS06960722
1996-07-23,31979.999999999996,23.0,21.0,90.0,760.7,TNDS06960722
1996-07-23,35580.0,24.0,21.0,85.0,760.7,TNDS06960722
1996-07-23,41160.0,25.0,22.0,85.0,761.0,TNDS06960722
1996-07-23,42780.0,25.0,22.0,85.0,761.2,TNDS06960722
1996-07-23,46380.0,26.0,22.0,79.0,761.2,TNDS06960722
1996-07-23,53580.0,28.0,21.0,65.0,761.2,TNDS06960722
1996-07-23,57180.0,28.0,20.0,61.0,760.7,TNDS06960722
1996-07-23,60779.99999999999,28.0,19.0,57.0,760.7,TNDS06960722
1996-07-23,64380.0,28.0,19.0,57.0,760.5,TNDS06960722
1996-07-23,67980.0,28.0,17.0,53.0,760.7,TNDS06960722
1996-07-23,71580.0,27.0,18.0,56.0,760.7,TNDS06960722
1996-07-23,75180.0,26.0,19.0,67.0,761.2,TNDS06960722
1996-07-23,78780.0,24.0,19.0,71.0,761.7,TNDS06960722
1996-07-23,82380.0,23.0,19.0,76.0,761.7,TNDS06960722
1996-07-23,85980.0,23.0,19.0,76.0,762.0,TNDS06960722
1996-07-24,3180.0,22.0,19.0,82.0,762.3,TNDS06960722
1996-07-24,6780.0,22.0,19.0,84.0,762.3,TNDS06960722
1996-07-24,10380.0,21.0,19.0,87.0,762.3,TNDS06960722
1996-07-24,13980.0,21.0,19.0,90.0,762.0,TNDS06960722
1996-07-24,17579.999999999996,20.0,19.0,93.0,761.7,TNDS06960722
1996-07-24,21180.0,19.0,18.0,93.0,762.3,TNDS06960722
1996-07-24,24780.0,19.0,18.0,93.0,762.8,TNDS06960722
1996-07-24,28380.0,20.0,19.0,93.0,763.0,TNDS06960722
1996-07-24,31979.999999999996,22.0,19.0,82.0,763.3,TNDS06960722
1996-07-24,35580.0,23.0,19.0,76.0,763.5,TNDS06960722
